episode,rewards,lengths,successes
7513,9.0,12,True
7514,12.0,9,True
7515,10.0,11,True
7516,5.0,16,True
7517,8.0,13,True
7518,5.0,16,True
7519,14.0,7,True
7520,8.0,13,True
7521,8.0,13,True
7522,13.0,8,True
7523,7.0,14,True
7524,12.0,9,True
7525,7.0,14,True
7526,4.0,17,True
7527,10.0,11,True
7528,6.0,15,True
7529,7.0,14,True
7530,7.0,14,True
7531,5.0,16,True
7532,10.0,11,True
7533,9.0,12,True
7534,8.0,13,True
7535,8.0,13,True
7536,3.0,18,True
7537,3.0,18,True
7538,5.0,16,True
7539,5.0,16,True
7540,11.0,10,True
7541,5.0,16,True
7542,9.0,12,True
7543,6.0,15,True
7544,10.0,11,True
7545,8.0,13,True
7546,8.0,13,True
7547,4.0,17,True
7548,9.0,12,True
7549,5.0,16,True
7550,8.0,13,True
7551,8.0,13,True
7552,10.0,11,True
7553,9.0,12,True
7554,14.0,7,True
7555,6.0,15,True
7556,4.0,17,True
7557,5.0,16,True
7558,4.0,17,True
7559,7.0,14,True
7560,8.0,13,True
7561,11.0,10,True
7562,10.0,11,True
7563,8.0,13,True
7564,10.0,11,True
7565,10.0,11,True
7566,2.0,19,True
7567,6.0,15,True
7568,8.0,13,True
7569,7.0,14,True
7570,4.0,17,True
7571,7.0,14,True
7572,9.0,12,True
7573,11.0,10,True
7574,7.0,14,True
7575,8.0,13,True
7576,5.0,16,True
7577,3.0,18,True
7578,10.0,11,True
7579,7.0,14,True
7580,9.0,12,True
7581,4.0,17,True
7582,12.0,9,True
7583,5.0,16,True
7584,11.0,10,True
7585,4.0,17,True
7586,8.0,13,True
7587,-5.0,17,True
7588,9.0,12,True
7589,7.0,14,True
7590,10.0,11,True
7591,9.0,12,True
7592,3.0,18,True
7593,11.0,10,True
7594,8.0,13,True
7595,4.0,17,True
7596,8.0,13,True
7597,-1.0,13,True
7598,7.0,14,True
7599,9.0,12,True
7600,6.0,15,True
7601,9.0,12,True
7602,3.0,18,True
7603,8.0,13,True
7604,11.0,10,True
7605,7.0,14,True
7606,7.0,14,True
7607,8.0,13,True
7608,7.0,14,True
7609,6.0,15,True
7610,7.0,14,True
7611,3.0,18,True
7612,10.0,11,True
7613,9.0,12,True
7614,7.0,14,True
7615,10.0,11,True
7616,11.0,10,True
7617,9.0,12,True
7618,7.0,14,True
7619,6.0,15,True
7620,6.0,15,True
7621,8.0,13,True
7622,8.0,13,True
7623,9.0,12,True
7624,9.0,12,True
7625,11.0,10,True
7626,7.0,14,True
7627,15.0,6,True
7628,6.0,15,True
7629,11.0,10,True
7630,11.0,10,True
7631,4.0,17,True
7632,6.0,15,True
7633,5.0,16,True
7634,7.0,14,True
7635,12.0,9,True
7636,3.0,18,True
7637,8.0,13,True
7638,11.0,10,True
7639,6.0,15,True
7640,5.0,16,True
7641,10.0,11,True
7642,8.0,13,True
7643,7.0,14,True
7644,6.0,15,True
7645,12.0,9,True
7646,12.0,9,True
7647,7.0,14,True
7648,13.0,8,True
7649,9.0,12,True
7650,6.0,15,True
7651,9.0,12,True
7652,6.0,15,True
7653,7.0,14,True
7654,6.0,15,True
7655,5.0,16,True
7656,11.0,10,True
7657,13.0,8,True
7658,12.0,9,True
7659,6.0,15,True
7660,9.0,12,True
7661,7.0,14,True
7662,5.0,16,True
7663,9.0,12,True
7664,6.0,15,True
7665,10.0,11,True
7666,5.0,16,True
7667,10.0,11,True
7668,9.0,12,True
7669,5.0,16,True
7670,7.0,14,True
7671,9.0,12,True
7672,5.0,16,True
7673,5.0,16,True
7674,4.0,17,True
7675,11.0,10,True
7676,-2.0,14,True
7677,8.0,13,True
7678,8.0,13,True
7679,15.0,6,True
7680,10.0,11,True
7681,6.0,15,True
7682,4.0,17,True
7683,5.0,16,True
7684,9.0,12,True
7685,13.0,8,True
7686,8.0,13,True
7687,7.0,14,True
7688,14.0,7,True
7689,8.0,13,True
7690,9.0,12,True
7691,10.0,11,True
7692,10.0,11,True
7693,15.0,6,True
7694,7.0,14,True
7695,6.0,15,True
7696,9.0,12,True
7697,10.0,11,True
7698,4.0,17,True
7699,3.0,18,True
7700,4.0,17,True
7701,7.0,14,True
7702,7.0,14,True
7703,4.0,17,True
7704,12.0,9,True
7705,13.0,8,True
7706,7.0,14,True
7707,4.0,17,True
7708,14.0,7,True
7709,11.0,10,True
7710,5.0,16,True
7711,10.0,11,True
7712,7.0,14,True
7713,6.0,15,True
7714,5.0,16,True
7715,4.0,17,True
7716,9.0,12,True
7717,6.0,15,True
7718,7.0,14,True
7719,14.0,7,True
7720,7.0,14,True
7721,4.0,17,True
7722,10.0,11,True
7723,5.0,16,True
7724,6.0,15,True
7725,8.0,13,True
7726,7.0,14,True
7727,-4.0,16,True
7728,7.0,14,True
7729,8.0,13,True
7730,-1.0,13,True
7731,10.0,11,True
7732,8.0,13,True
7733,11.0,10,True
7734,14.0,7,True
7735,5.0,16,True
7736,4.0,17,True
7737,4.0,17,True
7738,6.0,15,True
7739,-5.0,17,True
7740,5.0,16,True
7741,5.0,16,True
7742,13.0,8,True
7743,9.0,12,True
7744,9.0,12,True
7745,3.0,18,True
7746,8.0,13,True
7747,6.0,15,True
7748,5.0,16,True
7749,5.0,16,True
7750,7.0,14,True
7751,6.0,15,True
7752,12.0,9,True
7753,5.0,16,True
7754,7.0,14,True
7755,6.0,15,True
7756,5.0,16,True
7757,6.0,15,True
7758,9.0,12,True
7759,7.0,14,True
7760,3.0,18,True
7761,13.0,8,True
7762,-5.0,17,True
7763,12.0,9,True
7764,5.0,16,True
7765,6.0,15,True
7766,14.0,7,True
7767,7.0,14,True
7768,9.0,12,True
7769,10.0,11,True
7770,11.0,10,True
7771,3.0,18,True
7772,7.0,14,True
7773,10.0,11,True
7774,9.0,12,True
7775,6.0,15,True
7776,5.0,16,True
7777,4.0,17,True
7778,13.0,8,True
7779,11.0,10,True
7780,8.0,13,True
7781,5.0,16,True
7782,9.0,12,True
7783,7.0,14,True
7784,5.0,16,True
7785,-4.0,16,True
7786,6.0,15,True
7787,9.0,12,True
7788,6.0,15,True
7789,6.0,15,True
7790,6.0,15,True
7791,11.0,10,True
7792,5.0,16,True
7793,5.0,16,True
7794,14.0,7,True
7795,11.0,10,True
7796,4.0,17,True
7797,9.0,12,True
7798,6.0,15,True
7799,9.0,12,True
7800,10.0,11,True
7801,9.0,12,True
7802,9.0,12,True
7803,10.0,11,True
7804,-2.0,14,True
7805,12.0,9,True
7806,12.0,9,True
7807,3.0,18,True
7808,12.0,9,True
7809,-6.0,18,True
7810,-1.0,13,True
7811,6.0,15,True
7812,4.0,17,True
7813,9.0,12,True
7814,7.0,14,True
7815,15.0,6,True
7816,8.0,13,True
7817,10.0,11,True
7818,9.0,12,True
7819,3.0,18,True
7820,12.0,9,True
7821,8.0,13,True
7822,12.0,9,True
7823,10.0,11,True
7824,10.0,11,True
7825,3.0,18,True
7826,9.0,12,True
7827,9.0,12,True
7828,7.0,14,True
7829,12.0,9,True
7830,8.0,13,True
7831,4.0,17,True
7832,6.0,15,True
7833,9.0,12,True
7834,4.0,17,True
7835,8.0,13,True
7836,9.0,12,True
7837,7.0,14,True
7838,11.0,10,True
7839,5.0,16,True
7840,12.0,9,True
7841,9.0,12,True
7842,7.0,14,True
7843,9.0,12,True
7844,-4.0,16,True
7845,5.0,16,True
7846,7.0,14,True
7847,6.0,15,True
7848,7.0,14,True
7849,12.0,9,True
7850,11.0,10,True
7851,7.0,14,True
7852,14.0,7,True
7853,7.0,14,True
7854,13.0,8,True
7855,10.0,11,True
7856,8.0,13,True
7857,10.0,11,True
7858,-4.0,16,True
7859,9.0,12,True
7860,3.0,18,True
7861,9.0,12,True
7862,3.0,18,True
7863,7.0,14,True
7864,-2.0,14,True
7865,10.0,11,True
7866,4.0,17,True
7867,8.0,13,True
7868,7.0,14,True
7869,6.0,15,True
7870,10.0,11,True
7871,3.0,18,True
7872,10.0,11,True
7873,0.0,12,True
7874,6.0,15,True
7875,8.0,13,True
7876,7.0,14,True
7877,6.0,15,True
7878,6.0,15,True
7879,9.0,12,True
7880,7.0,14,True
7881,7.0,14,True
7882,7.0,14,True
7883,6.0,15,True
7884,6.0,15,True
7885,3.0,18,True
7886,10.0,11,True
7887,8.0,13,True
7888,9.0,12,True
7889,5.0,16,True
7890,7.0,14,True
7891,4.0,17,True
7892,6.0,15,True
7893,7.0,14,True
7894,9.0,12,True
7895,5.0,16,True
7896,11.0,10,True
7897,4.0,17,True
7898,11.0,10,True
7899,2.0,19,True
7900,3.0,18,True
7901,6.0,15,True
7902,9.0,12,True
7903,7.0,14,True
7904,13.0,8,True
7905,6.0,15,True
7906,7.0,14,True
7907,4.0,17,True
7908,12.0,9,True
7909,14.0,7,True
7910,7.0,14,True
7911,8.0,13,True
7912,7.0,14,True
7913,8.0,13,True
7914,9.0,12,True
7915,8.0,13,True
7916,7.0,14,True
7917,5.0,16,True
7918,11.0,10,True
7919,5.0,16,True
7920,11.0,10,True
7921,3.0,18,True
7922,5.0,16,True
7923,12.0,9,True
7924,-3.0,15,True
7925,7.0,14,True
7926,12.0,9,True
7927,6.0,15,True
7928,6.0,15,True
7929,6.0,15,True
7930,7.0,14,True
7931,4.0,17,True
7932,8.0,13,True
7933,3.0,18,True
7934,8.0,13,True
7935,10.0,11,True
7936,8.0,13,True
7937,6.0,15,True
7938,5.0,16,True
7939,5.0,16,True
7940,6.0,15,True
7941,7.0,14,True
7942,5.0,16,True
7943,10.0,11,True
7944,10.0,11,True
7945,10.0,11,True
7946,8.0,13,True
7947,5.0,16,True
7948,12.0,9,True
7949,10.0,11,True
7950,6.0,15,True
7951,5.0,16,True
7952,5.0,16,True
7953,8.0,13,True
7954,-3.0,15,True
7955,10.0,11,True
7956,5.0,16,True
7957,7.0,14,True
7958,3.0,18,True
7959,6.0,15,True
7960,9.0,12,True
7961,9.0,12,True
7962,8.0,13,True
7963,10.0,11,True
7964,5.0,16,True
7965,6.0,15,True
7966,10.0,11,True
7967,11.0,10,True
7968,9.0,12,True
7969,11.0,10,True
7970,5.0,16,True
7971,10.0,11,True
7972,6.0,15,True
7973,4.0,17,True
7974,9.0,12,True
7975,-5.0,17,True
7976,7.0,14,True
7977,11.0,10,True
7978,8.0,13,True
7979,9.0,12,True
7980,5.0,16,True
7981,8.0,13,True
7982,10.0,11,True
7983,6.0,15,True
7984,11.0,10,True
7985,9.0,12,True
7986,5.0,16,True
7987,7.0,14,True
7988,7.0,14,True
7989,9.0,12,True
7990,7.0,14,True
7991,8.0,13,True
7992,14.0,7,True
7993,13.0,8,True
7994,10.0,11,True
7995,7.0,14,True
7996,8.0,13,True
7997,12.0,9,True
7998,8.0,13,True
7999,7.0,14,True
8000,9.0,12,True
8001,9.0,12,True
8002,12.0,9,True
8003,9.0,12,True
8004,-6.0,18,True
8005,15.0,6,True
8006,9.0,12,True
8007,12.0,9,True
8008,8.0,13,True
8009,6.0,15,True
8010,7.0,14,True
8011,10.0,11,True
8012,13.0,8,True
8013,10.0,11,True
8014,7.0,14,True
8015,11.0,10,True
8016,7.0,14,True
8017,5.0,16,True
8018,5.0,16,True
8019,4.0,17,True
8020,9.0,12,True
8021,-3.0,15,True
8022,-16.0,19,True
8023,4.0,17,True
8024,14.0,7,True
8025,5.0,16,True
8026,9.0,12,True
8027,8.0,13,True
8028,4.0,17,True
8029,6.0,15,True
8030,0.0,12,True
8031,10.0,11,True
8032,13.0,8,True
8033,6.0,15,True
8034,10.0,11,True
8035,7.0,14,True
8036,11.0,10,True
8037,9.0,12,True
8038,8.0,13,True
8039,7.0,14,True
8040,-10.0,13,True
8041,5.0,16,True
8042,9.0,12,True
8043,9.0,12,True
8044,9.0,12,True
8045,8.0,13,True
8046,14.0,7,True
8047,6.0,15,True
8048,5.0,16,True
8049,8.0,13,True
8050,8.0,13,True
8051,9.0,12,True
8052,7.0,14,True
8053,8.0,13,True
8054,9.0,12,True
8055,10.0,11,True
8056,4.0,17,True
8057,7.0,14,True
8058,8.0,13,True
8059,4.0,17,True
8060,6.0,15,True
8061,7.0,14,True
8062,4.0,17,True
8063,-6.0,18,True
8064,4.0,17,True
8065,8.0,13,True
8066,6.0,15,True
8067,7.0,14,True
8068,11.0,10,True
8069,5.0,16,True
8070,10.0,11,True
8071,7.0,14,True
8072,7.0,14,True
8073,9.0,12,True
8074,5.0,16,True
8075,8.0,13,True
8076,13.0,8,True
8077,9.0,12,True
8078,10.0,11,True
8079,0.0,12,True
8080,5.0,16,True
8081,4.0,17,True
8082,9.0,12,True
8083,14.0,7,True
8084,7.0,14,True
8085,10.0,11,True
8086,8.0,13,True
8087,12.0,9,True
8088,6.0,15,True
8089,9.0,12,True
8090,5.0,16,True
8091,12.0,9,True
8092,11.0,10,True
8093,7.0,14,True
8094,-7.0,19,True
8095,8.0,13,True
8096,6.0,15,True
8097,11.0,10,True
8098,5.0,16,True
8099,10.0,11,True
8100,11.0,10,True
8101,8.0,13,True
8102,9.0,12,True
8103,10.0,11,True
8104,7.0,14,True
8105,9.0,12,True
8106,8.0,13,True
8107,-6.0,18,True
8108,11.0,10,True
8109,8.0,13,True
8110,5.0,16,True
8111,7.0,14,True
8112,8.0,13,True
8113,6.0,15,True
8114,-7.0,19,True
8115,14.0,7,True
8116,9.0,12,True
8117,6.0,15,True
8118,6.0,15,True
8119,-1.0,13,True
8120,8.0,13,True
8121,9.0,12,True
8122,8.0,13,True
8123,4.0,17,True
8124,9.0,12,True
8125,11.0,10,True
8126,9.0,12,True
8127,11.0,10,True
8128,4.0,17,True
8129,10.0,11,True
8130,8.0,13,True
8131,12.0,9,True
8132,9.0,12,True
8133,8.0,13,True
8134,5.0,16,True
8135,8.0,13,True
8136,7.0,14,True
8137,4.0,17,True
8138,10.0,11,True
8139,7.0,14,True
8140,8.0,13,True
8141,8.0,13,True
8142,6.0,15,True
8143,11.0,10,True
8144,5.0,16,True
8145,15.0,6,True
8146,9.0,12,True
8147,10.0,11,True
8148,8.0,13,True
8149,13.0,8,True
8150,4.0,17,True
8151,8.0,13,True
8152,4.0,17,True
8153,5.0,16,True
8154,5.0,16,True
8155,4.0,17,True
8156,10.0,11,True
8157,12.0,9,True
8158,13.0,8,True
8159,9.0,12,True
8160,6.0,15,True
8161,9.0,12,True
8162,7.0,14,True
8163,7.0,14,True
8164,5.0,16,True
8165,7.0,14,True
8166,-1.0,13,True
8167,6.0,15,True
8168,-6.0,18,True
8169,-1.0,13,True
8170,9.0,12,True
8171,10.0,11,True
8172,6.0,15,True
8173,10.0,11,True
8174,9.0,12,True
8175,8.0,13,True
8176,6.0,15,True
8177,7.0,14,True
8178,9.0,12,True
8179,7.0,14,True
8180,9.0,12,True
8181,10.0,11,True
8182,8.0,13,True
8183,5.0,16,True
8184,9.0,12,True
8185,11.0,10,True
8186,10.0,11,True
8187,7.0,14,True
8188,11.0,10,True
8189,9.0,12,True
8190,11.0,10,True
8191,9.0,12,True
8192,5.0,16,True
8193,7.0,14,True
8194,4.0,17,True
8195,9.0,12,True
8196,-6.0,18,True
8197,13.0,8,True
8198,12.0,9,True
8199,11.0,10,True
8200,4.0,17,True
8201,7.0,14,True
8202,10.0,11,True
8203,5.0,16,True
8204,5.0,16,True
8205,4.0,17,True
8206,15.0,6,True
8207,7.0,14,True
8208,7.0,14,True
8209,3.0,18,True
8210,12.0,9,True
8211,8.0,13,True
8212,8.0,13,True
8213,10.0,11,True
8214,6.0,15,True
8215,5.0,16,True
8216,3.0,18,True
8217,5.0,16,True
8218,-3.0,15,True
8219,5.0,16,True
8220,7.0,14,True
8221,7.0,14,True
8222,10.0,11,True
8223,8.0,13,True
8224,5.0,16,True
8225,6.0,15,True
8226,4.0,17,True
8227,9.0,12,True
8228,7.0,14,True
8229,13.0,8,True
8230,7.0,14,True
8231,10.0,11,True
8232,6.0,15,True
8233,10.0,11,True
8234,11.0,10,True
8235,5.0,16,True
8236,9.0,12,True
8237,7.0,14,True
8238,11.0,10,True
8239,9.0,12,True
8240,8.0,13,True
8241,10.0,11,True
8242,10.0,11,True
8243,8.0,13,True
8244,4.0,17,True
8245,3.0,18,True
8246,8.0,13,True
8247,10.0,11,True
8248,10.0,11,True
8249,7.0,14,True
8250,5.0,16,True
8251,3.0,18,True
8252,7.0,14,True
8253,10.0,11,True
8254,9.0,12,True
8255,6.0,15,True
8256,10.0,11,True
8257,12.0,9,True
8258,12.0,9,True
8259,9.0,12,True
8260,9.0,12,True
8261,6.0,15,True
8262,7.0,14,True
8263,8.0,13,True
8264,8.0,13,True
8265,5.0,16,True
8266,7.0,14,True
8267,10.0,11,True
8268,6.0,15,True
8269,9.0,12,True
8270,7.0,14,True
8271,8.0,13,True
8272,5.0,16,True
8273,4.0,17,True
8274,-6.0,18,True
8275,8.0,13,True
8276,11.0,10,True
8277,10.0,11,True
8278,7.0,14,True
8279,9.0,12,True
8280,8.0,13,True
8281,14.0,7,True
8282,8.0,13,True
8283,6.0,15,True
8284,9.0,12,True
8285,7.0,14,True
8286,-4.0,16,True
8287,5.0,16,True
8288,12.0,9,True
8289,5.0,16,True
8290,5.0,16,True
8291,7.0,14,True
8292,5.0,16,True
8293,4.0,17,True
8294,7.0,14,True
8295,7.0,14,True
8296,9.0,12,True
8297,9.0,12,True
8298,6.0,15,True
8299,6.0,15,True
8300,7.0,14,True
8301,2.0,19,True
8302,7.0,14,True
8303,6.0,15,True
8304,8.0,13,True
8305,4.0,17,True
8306,5.0,16,True
8307,6.0,15,True
8308,4.0,17,True
8309,3.0,18,True
8310,10.0,11,True
8311,12.0,9,True
8312,10.0,11,True
8313,9.0,12,True
8314,9.0,12,True
8315,6.0,15,True
8316,6.0,15,True
8317,7.0,14,True
8318,3.0,18,True
8319,10.0,11,True
8320,6.0,15,True
8321,8.0,13,True
8322,-2.0,14,True
8323,8.0,13,True
8324,6.0,15,True
8325,12.0,9,True
8326,6.0,15,True
8327,12.0,9,True
8328,9.0,12,True
8329,4.0,17,True
8330,6.0,15,True
8331,12.0,9,True
8332,4.0,17,True
8333,9.0,12,True
8334,6.0,15,True
8335,4.0,17,True
8336,13.0,8,True
8337,4.0,17,True
8338,10.0,11,True
8339,8.0,13,True
8340,-2.0,14,True
8341,5.0,16,True
8342,5.0,16,True
8343,9.0,12,True
8344,7.0,14,True
8345,8.0,13,True
8346,9.0,12,True
8347,10.0,11,True
8348,7.0,14,True
8349,8.0,13,True
8350,7.0,14,True
8351,6.0,15,True
8352,4.0,17,True
8353,11.0,10,True
8354,6.0,15,True
8355,2.0,19,True
8356,10.0,11,True
8357,6.0,15,True
8358,7.0,14,True
8359,8.0,13,True
8360,13.0,8,True
8361,-3.0,15,True
8362,8.0,13,True
8363,8.0,13,True
8364,9.0,12,True
8365,10.0,11,True
8366,7.0,14,True
8367,9.0,12,True
8368,6.0,15,True
8369,8.0,13,True
8370,7.0,14,True
8371,5.0,16,True
8372,5.0,16,True
8373,9.0,12,True
8374,10.0,11,True
8375,8.0,13,True
8376,9.0,12,True
8377,11.0,10,True
8378,5.0,16,True
8379,8.0,13,True
8380,5.0,16,True
8381,5.0,16,True
8382,7.0,14,True
8383,8.0,13,True
8384,5.0,16,True
8385,9.0,12,True
8386,9.0,12,True
8387,8.0,13,True
8388,7.0,14,True
8389,9.0,12,True
8390,10.0,11,True
8391,11.0,10,True
8392,11.0,10,True
8393,5.0,16,True
8394,7.0,14,True
8395,11.0,10,True
8396,6.0,15,True
8397,5.0,16,True
8398,4.0,17,True
8399,7.0,14,True
8400,7.0,14,True
8401,8.0,13,True
8402,4.0,17,True
8403,6.0,15,True
8404,11.0,10,True
8405,8.0,13,True
8406,11.0,10,True
8407,8.0,13,True
8408,6.0,15,True
8409,11.0,10,True
8410,8.0,13,True
8411,-8.0,20,True
8412,8.0,13,True
8413,7.0,14,True
8414,14.0,7,True
8415,8.0,13,True
8416,8.0,13,True
8417,-2.0,14,True
8418,10.0,11,True
8419,7.0,14,True
8420,8.0,13,True
8421,3.0,18,True
8422,7.0,14,True
8423,9.0,12,True
8424,5.0,16,True
8425,9.0,12,True
8426,-6.0,18,True
8427,8.0,13,True
8428,5.0,16,True
8429,11.0,10,True
8430,9.0,12,True
8431,6.0,15,True
8432,5.0,16,True
8433,10.0,11,True
8434,11.0,10,True
8435,5.0,16,True
8436,5.0,16,True
8437,8.0,13,True
8438,11.0,10,True
8439,7.0,14,True
8440,7.0,14,True
8441,8.0,13,True
8442,3.0,9,True
8443,15.0,6,True
8444,5.0,16,True
8445,2.0,19,True
8446,5.0,16,True
8447,7.0,14,True
8448,6.0,15,True
8449,4.0,17,True
8450,9.0,12,True
8451,8.0,13,True
8452,12.0,9,True
8453,5.0,16,True
8454,5.0,16,True
8455,13.0,8,True
8456,-3.0,15,True
8457,7.0,14,True
8458,7.0,14,True
8459,8.0,13,True
8460,4.0,17,True
8461,3.0,18,True
8462,10.0,11,True
8463,12.0,9,True
8464,7.0,14,True
8465,8.0,13,True
8466,8.0,13,True
8467,9.0,12,True
8468,12.0,9,True
8469,10.0,11,True
8470,7.0,14,True
8471,11.0,10,True
8472,9.0,12,True
8473,6.0,15,True
8474,9.0,12,True
8475,9.0,12,True
8476,8.0,13,True
8477,-3.0,15,True
8478,3.0,18,True
8479,6.0,15,True
8480,6.0,15,True
8481,6.0,15,True
8482,6.0,15,True
8483,9.0,12,True
8484,8.0,13,True
8485,11.0,10,True
8486,11.0,10,True
8487,3.0,18,True
8488,4.0,17,True
8489,8.0,13,True
8490,10.0,11,True
8491,9.0,12,True
8492,-5.0,17,True
8493,5.0,16,True
8494,6.0,15,True
8495,12.0,9,True
8496,7.0,14,True
8497,8.0,13,True
8498,8.0,13,True
8499,4.0,17,True
8500,7.0,14,True
8501,10.0,11,True
8502,10.0,11,True
8503,6.0,15,True
8504,10.0,11,True
8505,5.0,16,True
8506,7.0,14,True
8507,6.0,15,True
8508,6.0,15,True
8509,4.0,17,True
8510,6.0,15,True
8511,10.0,11,True
8512,5.0,16,True
8513,13.0,8,True
8514,10.0,11,True
8515,11.0,10,True
8516,11.0,10,True
8517,6.0,15,True
8518,3.0,18,True
8519,12.0,9,True
8520,10.0,11,True
8521,7.0,14,True
8522,9.0,12,True
8523,6.0,15,True
8524,7.0,14,True
8525,4.0,17,True
8526,8.0,13,True
8527,10.0,11,True
8528,11.0,10,True
8529,5.0,16,True
8530,6.0,15,True
8531,11.0,10,True
8532,5.0,16,True
8533,5.0,16,True
8534,8.0,13,True
8535,9.0,12,True
8536,4.0,17,True
8537,9.0,12,True
8538,9.0,12,True
8539,4.0,17,True
8540,6.0,15,True
8541,9.0,12,True
8542,7.0,14,True
8543,9.0,12,True
8544,11.0,10,True
8545,7.0,14,True
8546,12.0,9,True
8547,5.0,16,True
8548,10.0,11,True
8549,7.0,14,True
8550,-12.0,15,True
8551,7.0,14,True
8552,4.0,17,True
8553,5.0,16,True
8554,8.0,13,True
8555,12.0,9,True
8556,6.0,15,True
8557,9.0,12,True
8558,7.0,14,True
8559,11.0,10,True
8560,10.0,11,True
8561,5.0,16,True
8562,7.0,14,True
8563,7.0,14,True
8564,5.0,16,True
8565,9.0,12,True
8566,4.0,17,True
8567,9.0,12,True
8568,7.0,14,True
8569,8.0,13,True
8570,12.0,9,True
8571,11.0,10,True
8572,4.0,17,True
8573,10.0,11,True
8574,9.0,12,True
8575,5.0,16,True
8576,9.0,12,True
8577,10.0,11,True
8578,11.0,10,True
8579,8.0,13,True
8580,7.0,14,True
8581,4.0,17,True
8582,8.0,13,True
8583,3.0,9,True
8584,8.0,13,True
8585,7.0,14,True
8586,12.0,9,True
8587,5.0,16,True
8588,7.0,14,True
8589,9.0,12,True
8590,10.0,11,True
8591,3.0,18,True
8592,8.0,13,True
8593,12.0,9,True
8594,8.0,13,True
8595,10.0,11,True
8596,8.0,13,True
8597,7.0,14,True
8598,12.0,9,True
8599,6.0,15,True
8600,8.0,13,True
8601,6.0,15,True
8602,7.0,14,True
8603,8.0,13,True
8604,9.0,12,True
8605,7.0,14,True
8606,6.0,15,True
8607,4.0,17,True
8608,7.0,14,True
8609,4.0,17,True
8610,5.0,16,True
8611,6.0,15,True
8612,10.0,11,True
8613,6.0,15,True
8614,7.0,14,True
8615,8.0,13,True
8616,11.0,10,True
8617,8.0,13,True
8618,9.0,12,True
8619,10.0,11,True
8620,6.0,15,True
8621,6.0,15,True
8622,8.0,13,True
8623,5.0,16,True
8624,9.0,12,True
8625,-5.0,17,True
8626,7.0,14,True
8627,7.0,14,True
8628,6.0,15,True
8629,12.0,9,True
8630,3.0,18,True
8631,6.0,15,True
8632,9.0,12,True
8633,6.0,15,True
8634,9.0,12,True
8635,8.0,13,True
8636,6.0,15,True
8637,15.0,6,True
8638,9.0,12,True
8639,14.0,7,True
8640,9.0,12,True
8641,11.0,10,True
8642,7.0,14,True
8643,4.0,17,True
8644,11.0,10,True
8645,11.0,10,True
8646,14.0,7,True
8647,-4.0,16,True
8648,6.0,15,True
8649,11.0,10,True
8650,6.0,15,True
8651,9.0,12,True
8652,9.0,12,True
8653,9.0,12,True
8654,12.0,9,True
8655,7.0,14,True
8656,8.0,13,True
8657,8.0,13,True
8658,4.0,17,True
8659,8.0,13,True
8660,-3.0,15,True
8661,11.0,10,True
8662,9.0,12,True
8663,12.0,9,True
8664,4.0,17,True
8665,7.0,14,True
8666,9.0,12,True
8667,4.0,17,True
8668,8.0,13,True
8669,5.0,16,True
8670,5.0,16,True
8671,9.0,12,True
8672,8.0,13,True
8673,6.0,15,True
8674,5.0,16,True
8675,10.0,11,True
8676,10.0,11,True
8677,7.0,14,True
8678,-4.0,16,True
8679,-1.0,13,True
8680,5.0,16,True
8681,13.0,8,True
8682,10.0,11,True
8683,7.0,14,True
8684,6.0,15,True
8685,7.0,14,True
8686,11.0,10,True
8687,9.0,12,True
8688,10.0,11,True
8689,9.0,12,True
8690,10.0,11,True
8691,9.0,12,True
8692,5.0,16,True
8693,10.0,11,True
8694,4.0,17,True
8695,7.0,14,True
8696,11.0,10,True
8697,7.0,14,True
8698,7.0,14,True
8699,7.0,14,True
8700,5.0,16,True
8701,7.0,14,True
8702,15.0,6,True
8703,5.0,16,True
8704,7.0,14,True
8705,12.0,9,True
8706,12.0,9,True
8707,7.0,14,True
8708,13.0,8,True
8709,6.0,15,True
8710,5.0,16,True
8711,12.0,9,True
8712,6.0,15,True
8713,10.0,11,True
8714,-3.0,15,True
8715,7.0,14,True
8716,8.0,13,True
8717,9.0,12,True
8718,6.0,15,True
8719,11.0,10,True
8720,5.0,16,True
8721,8.0,13,True
8722,10.0,11,True
8723,6.0,15,True
8724,-4.0,16,True
8725,7.0,14,True
8726,9.0,12,True
8727,7.0,14,True
8728,12.0,9,True
8729,9.0,12,True
8730,9.0,12,True
8731,12.0,9,True
8732,7.0,14,True
8733,5.0,16,True
8734,7.0,14,True
8735,4.0,17,True
8736,5.0,16,True
8737,6.0,15,True
8738,4.0,17,True
8739,10.0,11,True
8740,7.0,14,True
8741,11.0,10,True
8742,7.0,14,True
8743,11.0,10,True
8744,5.0,16,True
8745,10.0,11,True
8746,2.0,10,True
8747,10.0,11,True
8748,3.0,18,True
8749,11.0,10,True
8750,6.0,15,True
8751,7.0,14,True
8752,7.0,14,True
8753,5.0,16,True
8754,11.0,10,True
8755,11.0,10,True
8756,8.0,13,True
8757,9.0,12,True
8758,4.0,17,True
8759,9.0,12,True
8760,12.0,9,True
8761,10.0,11,True
8762,6.0,15,True
8763,6.0,15,True
8764,9.0,12,True
8765,7.0,14,True
8766,4.0,17,True
8767,5.0,16,True
8768,3.0,18,True
8769,7.0,14,True
8770,7.0,14,True
8771,9.0,12,True
8772,10.0,11,True
8773,-4.0,16,True
8774,5.0,16,True
8775,9.0,12,True
8776,-2.0,14,True
8777,11.0,10,True
8778,10.0,11,True
